data_size(MB),time(ms)
25,4.833
20,3.894
40,7.621
60,11.316
80,15.327
512,94.995
552,102.610
640,118.915
100,18.711
1002,183.162
30,5.751
50,9.456
256,47.649
286,53.206
320,59.537
10,2.537
502,91.702
296,55.098
70,13.184
15,3.341
35,6.688
128,23.956
153,28.558
160,29.855
5,1.249
250,46.241
168,31.371
55,10.445
7,1.510
27,5.860
64,12.065
86,16.200
2,0.722
22,4.295
126,23.582
104,19.550
57,10.889
37,7.140
47,8.993
17,3.432
120,22.438
1024,190.029
1104,204.990
1280,237.523
200,36.967
2004,368.771
572,106.250
592,111.522
140,26.151
306,56.909
336,62.605
110,20.604
173,32.283
45,8.534
208,38.724
115,21.553
75,14.092
95,17.775
240,44.729
2048,379.810
2208,1000000.000
2560,474.834
400,73.190
4008,1000000.000
1144,212.358
1184,219.775
280,51.443
612,113.752
672,124.683
220,41.047
346,64.398
90,16.868
416,77.282
230,42.871
150,28.045
190,35.130
480,89.263
10000000,1000000000.000
4416,1000000000.000
800,146.261
2288,1000000.000
2368,1000000.000
560,104.080
1224,227.337
1344,249.389
440,81.617
692,129.211
180,33.513
832,154.251
460,84.944
300,55.850
380,69.593
