data_size(MB),time(ms)
10,3.034
8,2.247
16,5.343
24,6.731
32,8.756
256,69.295
272,73.650
320,88.203
40,13.601
392,128.910
12,3.317
20,5.484
128,34.705
140,38.757
160,47.787
4,1.157
196,64.784
144,38.997
28,7.737
6,1.820
14,4.306
64,17.383
74,21.745
80,23.966
2,0.638
98,30.098
22,7.169
3,0.912
11,3.276
41,13.147
1,0.372
9,3.013
50,16.631
48,14.038
23,6.392
15,4.863
19,5.366
7,2.061
512,149.885
544,148.935
640,173.204
786,257.741
280,91.928
288,78.048
56,15.192
148,40.771
44,14.475
82,24.190
18,5.539
96,26.036
46,13.926
30,9.056
38,10.826
1024,277.811
1088,297.478
1280,357.146
1572,1000000.000
560,160.070
576,155.817
112,31.499
296,80.078
88,28.873
164,44.416
36,9.814
192,52.006
92,29.587
60,16.628
76,25.031
2048,1000000.000
2176,1000000000.000
2560,1000000000.000
3142,1000000000.000
1120,340.178
1152,311.457
224,60.576
592,160.065
176,55.553
328,88.807
72,19.515
384,125.521
184,58.129
120,32.499
152,49.262
