data_size(MB),time(ms)
10,3.546
8,3.199
16,5.602
24,8.356
32,11.145
256,88.720
272,94.216
320,110.890
40,13.859
392,135.392
12,4.596
20,6.976
128,44.477
140,48.649
160,55.446
4,1.492
196,67.704
144,49.957
28,9.760
6,2.197
14,4.914
64,22.199
74,25.703
80,27.772
2,0.799
98,34.028
22,8.018
3,1.119
11,3.868
41,14.278
1,0.435
9,3.167
50,17.988
48,16.691
23,8.377
15,5.242
19,6.622
7,2.480
512,177.282
544,188.334
640,221.616
786,270.760
280,96.528
288,99.763
56,20.071
148,51.320
44,15.216
82,28.463
18,6.876
96,33.327
46,16.325
30,10.468
38,13.161
1024,354.573
1088,376.681
1280,443.111
1572,1000000.000
560,193.968
576,199.426
112,39.072
296,102.569
88,30.359
164,56.864
36,12.532
192,66.527
92,31.724
60,20.851
76,26.238
2048,709.022
2176,753.273
2560,885.927
3142,1082.134
1120,388.241
1152,398.831
224,77.651
592,204.947
176,60.674
328,113.650
72,25.003
384,132.939
184,63.403
120,41.597
152,52.390
