data_size(MB),time(ms)
70,50.467
56,40.461
112,80.717
168,120.970
224,161.197
896,644.646
1008,725.238
1120,1000000000.000
280,275.376
392,386.901
84,60.536
140,100.849
448,322.472
532,382.900
560,402.743
28,20.222
196,193.606
42,30.320
98,70.593
294,211.627
14,10.202
336,241.836
154,151.653
21,15.250
77,55.489
175,126.018
7,5.123
63,45.410
50,49.343
161,158.637
105,75.674
133,118.067
49,35.363
1792,1000000000.000
2016,1000000000.000
2240,1000000000.000
786,773.236
1064,1000000000.000
588,423.224
672,483.664
308,302.426
350,251.854
126,90.764
322,317.130
210,151.155
266,235.931
10000000,1000000000.000
4032,1000000000.000
1572,1000000000.000
2128,1000000000.000
784,770.841
1176,1000000000.000
1344,1000000000.000
616,606.071
700,503.668
252,181.383
644,631.144
420,302.244
8064,1000000000.000
3142,1000000000.000
4256,1000000000.000
4480,1000000000.000
1568,1000000000.000
2352,1000000000.000
2688,1000000000.000
1232,1000000000.000
1400,1000000000.000
504,362.683
1288,1000000000.000
840,1000000.000
