data_size(MB),time(ms)
70,22.254
56,17.846
112,35.618
168,53.358
224,71.095
896,284.207
1008,319.711
1120,355.286
280,87.906
392,123.124
84,26.740
140,44.476
448,142.171
532,168.790
560,177.704
28,8.948
196,61.652
42,13.391
98,31.150
294,93.331
14,4.520
336,106.638
154,48.277
21,6.741
77,24.487
175,55.570
7,2.312
63,20.048
50,15.761
161,50.482
105,33.364
133,41.709
49,15.637
1792,568.341
2016,639.305
2240,1000000.000
786,246.357
1064,337.526
588,186.568
672,213.177
308,96.642
350,110.992
126,40.012
322,101.034
210,66.692
266,83.506
10000000,1000000000.000
4032,1000000.000
1572,492.597
2128,674.926
784,245.765
1176,373.044
1344,426.271
616,192.977
700,222.071
252,80.018
644,201.864
420,133.306
8064,1000000000.000
3142,1000000.000
4256,1000000000.000
4480,1000000000.000
1568,491.319
2352,746.027
2688,1000000.000
1232,385.998
1400,444.133
504,159.954
1288,403.534
840,266.547
