data_size(MB),time(ms)
70,8.037
56,6.494
112,12.993
168,19.417
224,25.585
896,102.888
1008,115.849
1120,127.954
280,30.987
392,44.830
84,9.665
140,16.263
448,51.899
532,60.773
560,64.665
28,3.294
196,22.665
42,4.882
98,11.336
294,33.821
14,1.664
336,38.780
154,17.130
21,2.452
77,8.916
175,20.046
7,1.083
63,7.267
50,5.826
161,17.862
105,12.168
133,14.755
49,5.703
1792,205.427
2016,1000000.000
2240,1000000000.000
786,87.039
1064,121.902
588,67.274
672,77.741
308,34.233
350,39.892
126,14.511
322,35.653
210,24.169
266,29.467
10000000,1000000000.000
4032,1000000000.000
1572,173.141
2128,1000000000.000
784,87.601
1176,135.034
1344,154.133
616,68.028
700,80.247
252,28.994
644,71.178
420,47.733
8064,1000000000.000
3142,1000000000.000
4256,1000000000.000
4480,1000000000.000
1568,174.474
2352,1000000000.000
2688,1000000000.000
1232,135.767
1400,159.827
504,58.059
1288,142.049
840,96.229
