data_size(MB),time(ms)
10,2.638
8,2.120
16,4.196
24,6.260
32,8.330
256,66.167
272,70.356
320,82.733
40,10.369
392,101.549
12,3.142
20,5.219
128,33.113
140,36.198
160,41.409
4,1.082
196,50.782
144,37.234
28,7.285
6,1.603
14,3.669
64,16.602
74,19.169
80,20.743
2,0.566
98,25.350
22,5.750
3,0.826
11,2.897
41,10.725
1,0.315
9,2.385
50,12.985
48,12.475
23,6.007
15,3.933
19,4.966
7,1.866
512,132.341
544,140.564
640,165.387
786,202.914
280,72.429
288,74.478
56,14.526
148,38.317
44,11.433
82,21.254
18,4.713
96,24.872
46,11.945
30,7.823
38,9.879
1024,264.474
1088,281.111
1280,330.468
1572,404.771
560,144.531
576,148.727
112,28.941
296,76.558
88,22.797
164,42.439
36,9.358
192,49.664
92,23.844
60,15.580
76,19.599
2048,529.269
2176,562.250
2560,661.366
3142,807.430
1120,289.246
1152,297.667
224,57.777
592,153.080
176,45.447
328,84.814
72,18.652
384,99.253
184,47.524
120,31.088
152,39.280
