data_size(MB),time(ms)
25,18.068
20,14.474
40,35.850
60,43.308
80,57.692
512,368.494
552,397.093
640,460.660
100,98.732
1002,986.396
30,21.709
50,49.343
256,184.210
286,205.789
320,230.166
10,7.312
502,494.340
296,213.089
70,50.467
15,10.934
35,25.227
128,92.186
153,110.161
160,115.260
5,3.671
250,246.763
168,120.970
55,54.251
7,5.123
27,19.863
64,46.184
86,62.338
2,1.547
22,15.977
126,90.764
104,74.830
57,56.788
37,27.056
47,42.168
17,12.661
120,86.431
1024,736.769
1104,1000000000.000
1280,1000000000.000
200,197.244
2004,1000000000.000
572,411.095
592,426.021
140,100.849
306,220.231
336,241.836
110,108.451
173,124.534
45,32.456
208,149.528
115,113.326
75,54.010
95,84.226
240,172.486
2048,1000000000.000
2208,1000000000.000
2560,1000000000.000
400,394.197
4008,1000000000.000
1144,1000000000.000
1184,1000000000.000
280,275.376
612,440.418
672,483.664
220,216.838
346,248.998
90,64.852
416,298.986
230,226.665
150,107.983
190,168.421
480,344.876
10000000,1000000000.000
4416,1000000000.000
800,1000000.000
2288,1000000000.000
2368,1000000000.000
560,402.743
1224,1000000000.000
1344,1000000000.000
440,433.447
692,497.747
180,129.506
832,597.733
460,453.311
300,215.890
380,336.863
