data_size(MB),time(ms)
70,20.099
56,15.192
112,31.499
168,45.740
224,60.576
896,268.126
1008,310.683
1120,340.178
280,91.928
392,128.910
84,25.354
140,38.757
448,135.474
532,163.285
560,160.070
28,7.737
196,64.784
42,12.473
98,30.098
294,87.269
14,4.306
336,98.079
154,50.681
21,6.930
77,24.691
175,48.117
7,2.061
63,17.628
50,16.631
161,53.039
105,33.035
133,43.955
49,15.741
1792,568.422
2016,1000000.000
2240,1000000000.000
786,257.741
1064,332.126
588,180.773
672,212.001
308,101.115
350,110.471
126,37.377
322,105.540
210,61.449
266,87.358
10000000,1000000000.000
4032,1000000000.000
1572,1000000.000
2128,1000000000.000
784,257.505
1176,366.363
1344,412.225
616,202.339
700,203.205
252,70.795
644,210.707
420,117.703
8064,1000000000.000
3142,1000000000.000
4256,1000000000.000
4480,1000000000.000
1568,512.888
2352,1000000000.000
2688,1000000000.000
1232,402.713
1400,448.614
504,140.523
1288,421.155
840,255.732
