data_size(MB),time(ms)
10,1.673
8,1.201
16,2.293
24,3.381
32,4.461
256,35.456
272,36.947
320,43.513
40,5.986
392,54.003
12,1.882
20,3.018
128,17.476
140,20.265
160,21.809
4,0.703
196,26.705
144,19.957
28,4.214
6,0.968
14,2.109
64,9.582
74,11.674
80,11.019
2,0.448
98,15.082
22,3.459
3,0.595
11,1.792
41,6.729
1,0.308
9,1.619
50,7.628
48,6.792
23,3.560
15,2.162
19,2.979
7,1.089
512,69.508
544,73.843
640,86.874
786,107.318
280,37.637
288,39.137
56,7.739
148,21.214
44,6.414
82,12.717
18,2.930
96,13.126
46,6.688
30,4.236
38,5.278
1024,138.895
1088,147.517
1280,173.466
1572,1000000.000
560,76.138
576,78.196
112,15.337
296,40.225
88,12.996
164,23.445
36,5.337
192,26.206
92,13.763
60,8.826
76,10.494
2048,278.087
2176,300.144
2560,347.054
3142,1000000.000
1120,152.091
1152,156.306
224,30.548
592,80.443
176,26.665
328,46.121
72,9.915
384,52.579
184,27.135
120,16.386
152,20.931
