data_size(MB),time(ms)
10,2.537
8,1.699
16,3.153
24,4.626
32,6.079
256,47.649
272,50.725
320,59.537
40,7.621
392,71.794
12,2.449
20,3.894
128,23.956
140,26.151
160,29.855
4,1.115
196,36.317
144,26.893
28,5.371
6,1.425
14,2.769
64,12.065
74,13.916
80,15.327
2,0.722
98,18.373
22,4.295
3,0.787
11,2.244
41,7.770
1,0.485
9,1.948
50,9.456
48,9.085
23,4.468
15,3.341
19,3.700
7,1.510
512,94.995
544,101.051
640,118.915
786,144.728
280,51.443
288,53.644
56,10.583
148,27.634
44,8.357
82,15.387
18,3.670
96,18.838
46,8.745
30,5.751
38,7.249
1024,190.029
1088,201.850
1280,237.523
1572,1000000.000
560,104.080
576,106.973
112,20.983
296,55.098
88,17.158
164,30.613
36,6.852
192,35.722
92,17.293
60,11.316
76,14.318
2048,379.810
2176,403.438
2560,474.834
3142,1000000.000
1120,208.261
1152,213.448
224,41.753
592,111.522
176,32.890
328,61.125
72,13.527
384,71.377
184,34.378
120,22.438
152,28.465
