data_size(MB),time(ms)
70,18.128
56,14.526
112,28.941
168,43.379
224,57.777
896,231.223
1008,260.279
1120,289.246
280,72.429
392,101.549
84,21.748
140,36.198
448,115.609
532,137.359
560,144.531
28,7.285
196,50.782
42,10.902
98,25.350
294,75.929
14,3.669
336,86.764
154,39.836
21,5.483
77,19.939
175,45.177
7,1.866
63,16.323
50,12.985
161,41.698
105,27.172
133,34.437
49,12.729
1792,462.466
2016,520.178
2240,578.181
786,202.914
1064,274.607
588,151.717
672,173.414
308,79.603
350,90.312
126,32.549
322,83.255
210,54.284
266,68.785
10000000,1000000000.000
4032,1040.474
1572,404.771
2128,549.420
784,202.398
1176,303.624
1344,347.040
616,159.206
700,180.730
252,65.063
644,166.234
420,108.425
8064,1000000000.000
3142,807.430
4256,1000000000.000
4480,1000000000.000
1568,403.188
2352,606.864
2688,693.028
1232,318.066
1400,361.192
504,130.170
1288,332.689
840,216.878
