data_size(MB),time(ms)
25,37.334
20,30.857
40,76.349
60,89.332
80,119.275
512,761.263
552,1000000000.000
640,1000000000.000
100,218.959
1002,1000000000.000
30,44.727
50,109.465
256,380.543
286,425.437
320,475.926
10,15.708
502,1097.855
296,440.220
70,104.267
15,22.441
35,52.188
128,190.427
153,227.591
160,237.728
5,7.543
250,547.852
168,250.684
55,120.612
7,10.498
27,41.022
64,95.237
86,128.735
2,3.083
22,32.834
126,188.073
104,154.711
57,125.861
37,55.906
47,90.730
17,26.153
120,178.551
1024,1000000000.000
1104,1000000000.000
1280,1000000000.000
200,437.524
2004,1000000000.000
572,1000000000.000
592,1000000000.000
140,208.274
306,454.948
336,499.666
110,240.675
173,257.390
45,67.053
208,309.960
115,251.706
75,111.531
95,180.567
240,356.733
2048,1000000000.000
2208,1000000000.000
2560,1000000000.000
400,875.037
4008,1000000000.000
1144,1000000000.000
1184,1000000000.000
280,612.549
612,1000000000.000
672,1000000000.000
220,481.279
346,514.811
90,134.004
416,618.386
230,503.260
150,223.228
190,360.825
480,713.816
10000000,1000000000.000
4416,1000000000.000
800,1000000000.000
2288,1000000000.000
2368,1000000000.000
560,1000000000.000
1224,1000000000.000
1344,1000000000.000
440,1000000.000
692,1000000000.000
180,267.712
832,1000000000.000
460,1000000.000
300,445.866
380,721.625
