data_size(MB),time(ms)
42,6.732
28,4.322
56,7.900
84,12.684
112,15.802
448,72.702
504,80.089
672,106.429
140,27.308
392,76.787
70,10.052
224,32.111
266,42.892
336,52.316
14,2.080
196,38.309
280,39.970
98,19.330
21,3.139
49,7.802
147,22.129
168,23.712
7,1.064
35,5.413
77,15.036
10,1.734
38,5.486
87,12.311
3,0.623
31,4.475
50,9.984
80,16.020
52,7.746
66,13.163
24,3.927
896,139.881
1008,155.997
1344,212.892
786,153.396
532,84.834
560,86.526
294,46.160
154,30.278
175,24.610
63,8.880
161,31.657
105,16.828
133,25.922
1792,296.021
2016,331.684
2688,443.664
1572,306.159
1064,167.483
1120,177.390
588,89.500
308,60.022
350,57.146
126,18.035
322,62.977
210,33.708
3584,593.202
4032,668.025
5376,1000000000.000
3142,611.969
2128,352.905
2240,359.493
784,152.920
1176,192.985
616,120.337
700,114.871
252,40.540
644,125.561
420,68.436
