data_size(MB),time(ms)
42,4.854
28,3.258
56,6.438
84,9.644
112,12.856
448,51.440
504,57.952
672,77.199
140,15.415
392,43.085
70,7.992
224,25.576
266,30.697
336,38.438
14,1.604
196,21.567
280,32.008
98,10.829
21,2.395
49,5.636
147,16.910
168,19.379
7,1.074
35,3.995
77,8.518
10,1.244
38,4.417
87,10.172
3,0.556
31,3.651
50,5.578
80,8.911
52,6.065
66,7.360
24,2.815
896,101.887
1008,115.880
1344,153.664
786,86.191
532,60.989
560,63.236
294,32.914
154,17.033
175,19.732
63,7.155
161,17.762
105,12.056
133,14.619
1792,204.834
2016,231.072
2688,1000000000.000
1572,171.765
1064,121.967
1120,127.577
588,67.001
308,33.827
350,40.313
126,14.344
322,35.401
210,23.460
3584,1000000000.000
4032,1000000000.000
5376,1000000000.000
3142,1000000000.000
2128,1000000000.000
2240,1000000000.000
784,85.970
1176,134.799
616,67.498
700,79.821
252,29.072
644,70.653
420,48.402
