data_size(MB),time(ms)
42,14.649
28,10.159
56,19.843
84,29.732
112,38.961
448,156.312
504,177.433
672,233.463
140,50.479
392,136.541
70,24.373
224,79.521
266,92.474
336,116.789
14,5.513
196,68.318
280,97.351
98,34.140
21,7.351
49,18.236
147,51.798
168,58.455
7,2.475
35,12.215
77,27.086
10,3.700
38,13.425
87,30.980
3,1.269
31,11.273
50,18.204
80,27.992
52,18.722
66,23.195
24,9.139
896,311.372
1008,350.300
1344,467.039
786,273.842
532,186.276
560,194.589
294,102.203
154,54.209
175,60.886
63,21.957
161,56.066
105,36.552
133,46.302
1792,622.592
2016,700.319
2688,934.481
1572,546.346
1064,372.178
1120,390.782
588,204.376
308,107.833
350,121.656
126,44.596
322,111.971
210,73.059
3584,1245.259
4032,1400.640
5376,1000000000.000
3142,1091.839
2128,739.334
2240,778.282
784,272.511
1176,408.557
616,214.126
700,243.299
252,87.595
644,223.866
420,146.009
