data_size(MB),time(ms)
6,1.184
4,0.700
8,1.190
12,1.877
16,2.310
128,17.960
136,19.081
192,26.891
20,3.966
392,76.787
10,1.734
64,9.029
70,10.052
96,13.493
2,0.439
196,38.309
72,10.137
14,2.080
3,0.623
7,1.064
32,4.546
37,5.494
48,6.776
1,0.292
5,0.851
98,19.330
40,5.779
11,2.241
24,3.927
0,0.207
50,9.984
9,2.111
256,36.105
272,42.278
384,61.868
786,153.396
140,27.308
144,20.184
28,4.322
74,11.737
80,16.020
22,4.374
41,6.586
23,4.573
15,2.199
19,3.807
512,71.771
544,84.559
768,108.211
1572,306.159
280,39.970
288,40.366
56,7.900
148,21.223
160,22.416
44,8.599
82,12.514
18,2.952
46,9.051
30,4.344
38,5.486
1024,147.522
1088,155.788
1536,227.550
3142,611.969
560,86.526
576,80.777
112,15.802
296,41.557
320,44.844
88,17.476
164,24.717
36,5.459
92,17.958
60,8.825
76,14.827
