data_size(MB),time(ms)
42,13.393
28,8.938
56,17.847
84,26.755
112,35.636
448,142.429
504,160.235
672,213.640
140,44.558
392,124.897
70,22.301
224,71.246
266,84.601
336,106.878
14,4.486
196,62.484
280,89.064
98,31.212
21,6.737
49,15.629
147,46.773
168,53.484
7,2.257
35,11.168
77,24.526
10,3.362
38,12.285
87,27.872
3,1.132
31,10.041
50,15.951
80,25.672
52,16.735
66,21.202
24,7.835
896,284.886
1008,320.410
1344,427.217
786,249.879
532,169.193
560,178.045
294,93.542
154,49.041
175,55.677
63,20.093
161,51.253
105,33.432
133,42.340
1792,569.575
2016,640.852
2688,854.390
1572,499.775
1064,338.247
1120,355.985
588,186.955
308,97.974
350,111.297
126,40.089
322,102.438
210,66.816
3584,1139.241
4032,1281.708
5376,1000000000.000
3142,999.007
2128,676.364
2240,711.928
784,249.349
1176,373.850
616,195.854
700,222.554
252,80.136
644,204.784
420,133.582
