data_size(MB),time(ms)
42,3.257
28,2.226
56,4.178
84,6.165
112,8.203
448,31.823
504,35.590
672,47.360
140,19.051
392,52.769
70,5.147
224,16.156
266,19.029
336,23.971
14,1.383
196,26.545
280,20.039
98,13.411
21,1.695
49,3.646
147,10.654
168,12.119
7,0.667
35,2.680
77,8.701
896,62.925
1008,70.768
1344,1000000000.000
786,105.128
532,37.640
560,39.501
294,20.981
154,16.609
1792,1000000000.000
2016,1000000000.000
2688,1000000000.000
1572,1000000000.000
1064,1000000000.000
1120,1000000000.000
588,41.616
308,32.951
10000000,1000000000.000
4032,1000000000.000
3142,1000000000.000
2128,1000000000.000
2240,1000000000.000
784,105.101
1176,1000000000.000
616,65.274
