data_size(MB),time(ms)
70,0.324
56,0.274
112,0.443
168,0.594
224,0.753
896,2.678
1008,2.993
1120,1000000000.000
280,1.229
400,1.780
84,0.365
140,0.515
448,1.386
532,1.642
560,1.731
28,0.190
200,0.927
196,0.675
42,0.233
98,0.396
294,0.951
14,0.144
100,0.512
336,1.070
154,0.720
1792,1000000000.000
2016,1000000000.000
2240,1000000000.000
800,3.288
1064,1000000000.000
392,1.225
588,1.801
672,2.035
308,1.343
3584,1000000000.000
4032,1000000000.000
4480,1000000000.000
1600,1000000000.000
2128,1000000000.000
784,2.350
1176,1000000000.000
1344,1000000000.000
616,2.526
7168,1000000000.000
8064,1000000000.000
8960,1000000000.000
3200,1000000000.000
4256,1000000000.000
1568,1000000000.000
2352,1000000000.000
2688,1000000000.000
1232,1000000000.000
